datetime,message
2026-09-03 00:33:31,========================================
2026-09-03 00:33:31,스크리너 시작 v1.6.9
2026-09-03 00:33:31,AUTO_TRADE_ENABLED = True
2026-09-03 00:33:31,⚠ 실제 주문 ON
2026-09-03 00:33:31,LIVE ENTRY = FIRST_75_PASS
2026-09-03 00:33:31,시간 = MAIN 09:05~09:30
2026-09-03 00:33:31,"종목당 최대 = 3,000,000원"
2026-09-03 00:33:31,하루 최대 = 5종목 / 동일종목 하루 1회
2026-09-03 00:33:31,TP/SL = +2.00% / -1.50%
2026-09-03 00:33:31,v1.6.9 = v1.6.8 안전장치 유지 / 300만원 / BUY계측 / 신규 Shadow 2종
2026-09-03 00:33:31,========================================
2026-09-03 00:33:31,키움 접근토큰 발급 요청
2026-09-03 00:33:32,키움 접근토큰 발급 성공 / 만료: 20260904003332
2026-09-03 00:33:33,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-03 00:33:34,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-03 00:33:34,broker 시작 잔고 확인 / 기존보유 2종목
2026-09-03 00:33:36,[WebSocket] 연결 / LOGIN 전송
2026-09-03 00:33:36,[WebSocket] 로그인 성공
2026-09-03 00:34:12,[WebSocket] 정상 종료
2026-09-03 00:34:12,사용자가 프로그램 중단 / 신규 주문 제출 차단 완료
2026-09-03 07:20:15,========================================
2026-09-03 07:20:15,스크리너 시작 v1.6.9
2026-09-03 07:20:15,AUTO_TRADE_ENABLED = True
2026-09-03 07:20:15,⚠ 실제 주문 ON
2026-09-03 07:20:15,LIVE ENTRY = FIRST_75_PASS
2026-09-03 07:20:15,시간 = MAIN 09:05~09:30
2026-09-03 07:20:15,"종목당 최대 = 1,000,000원"
2026-09-03 07:20:15,하루 최대 = 5종목 / 동일종목 하루 1회
2026-09-03 07:20:15,TP/SL = +2.00% / -1.50%
2026-09-03 07:20:15,v1.6.9 = v1.6.8 안전장치 유지 / 300만원 / BUY계측 / 신규 Shadow 2종
2026-09-03 07:20:15,========================================
2026-09-03 07:22:49,========================================
2026-09-03 07:22:49,스크리너 시작 v1.6.9
2026-09-03 07:22:49,AUTO_TRADE_ENABLED = True
2026-09-03 07:22:49,⚠ 실제 주문 ON
2026-09-03 07:22:49,LIVE ENTRY = FIRST_75_PASS
2026-09-03 07:22:49,시간 = MAIN 09:05~09:30
2026-09-03 07:22:49,"종목당 최대 = 3,000,000원"
2026-09-03 07:22:49,하루 최대 = 5종목 / 동일종목 하루 1회
2026-09-03 07:22:49,TP/SL = +2.00% / -1.50%
2026-09-03 07:22:49,v1.6.9 = v1.6.8 안전장치 유지 / 300만원 / BUY계측 / 신규 Shadow 2종
2026-09-03 07:22:49,========================================
2026-09-03 07:22:49,키움 접근토큰 발급 요청
2026-09-03 07:22:50,키움 접근토큰 발급 성공 / 만료: 20260904072250
2026-09-03 07:22:50,실전상태 복구 완료 / 상태일 2026-09-03 / 포지션 0개 / 주문 0개
2026-09-03 07:22:51,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-03 07:22:52,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-03 07:23:02,"[SAFE HALT] 전체 실제매매 / ORDER_STATUS_UNKNOWN / Startup 계좌검증 실패: HTTPSConnectionPool(host='api.kiwoom.com', port=443): Read timed out. (read timeout=10)"
2026-09-03 07:23:02,"Telegram 오류 [7494727800]: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8756842576:AAE_Pbd6_jB8JvZijggmnbQySual5GuMV3E/sendMessage (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001B804CA4210>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2026-09-03 07:23:02,"Telegram 오류 [7494727800]: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8756842576:AAE_Pbd6_jB8JvZijggmnbQySual5GuMV3E/sendMessage (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001B804CA6450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
2026-09-03 07:23:02,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:05,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:08,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:11,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:14,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:17,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:20,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:23,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:27,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:30,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:33,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:36,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:39,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:42,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:45,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:48,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:51,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:54,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:23:57,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:00,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:03,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:06,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:09,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:12,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:15,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:18,[WebSocket 재연결 대기] [Errno 11001] getaddrinfo failed
2026-09-03 07:24:22,[WebSocket] 연결 / LOGIN 전송
2026-09-03 07:24:22,[WebSocket] 로그인 성공
2026-09-03 07:27:39,[WebSocket 재연결 대기] no close frame received or sent
2026-09-03 07:27:43,[WebSocket] 연결 / LOGIN 전송
2026-09-03 07:27:43,[WebSocket] 로그인 성공
2026-09-03 07:32:28,사용자가 프로그램 중단 / 신규 주문 제출 차단 완료
2026-09-03 07:32:28,[WebSocket] 정상 종료
2026-09-03 07:32:42,========================================
2026-09-03 07:32:42,스크리너 시작 v1.6.9
2026-09-03 07:32:42,AUTO_TRADE_ENABLED = True
2026-09-03 07:32:42,⚠ 실제 주문 ON
2026-09-03 07:32:42,LIVE ENTRY = FIRST_75_PASS
