datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-21 10:16:25.312,v2.1.2,WS_TICK_INTERVAL_AGG,,032500,,,,5.072,,,,,0.001,0.0,,0.54,0,123.859,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,11
2026-09-21 10:16:25.422,v2.1.2,WS_TICK_INTERVAL_AGG,,388790,,,,0.087,,,,,0.002,0.0,,0.087,1,134.862,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,1
2026-09-21 10:16:32.819,v2.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,paper_entry_path_v212.csv,,,,,0,,1,16.373,0,,,,,,0,0,
2026-09-21 10:16:27.948,v2.1.2,WS_TICK_INTERVAL_AGG,,003160,,,,5.782,,,,,0.002,0.0,,0.37,0,0.0,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",507,,,,,71
2026-09-21 10:16:28.021,v2.1.2,WS_TICK_INTERVAL_AGG,,036540,,,,2.602,,,,,0.002,0.0,,0.253,0,49.629,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",338,,,,,205
2026-09-21 10:16:28.136,v2.1.2,WS_TICK_INTERVAL_AGG,,017900,,,,1.182,,,,,0.002,0.0,,0.244,1,54.616,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,48
2026-09-21 10:16:28.358,v2.1.2,WS_TICK_INTERVAL_AGG,,290560,,,,0.086,,,,,0.002,0.0,,0.082,0,87.616,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,2
2026-09-21 10:16:28.843,v2.1.2,WS_TICK_INTERVAL_AGG,,386380,,,,18.127,,,,,0.002,0.0,,1.269,0,255.178,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",676,,,,,101
2026-09-21 10:16:30.021,v2.1.2,WS_TICK_INTERVAL_AGG,,204270,,,,7.529,,,,,0.002,0.0,,1.841,0,638.517,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",1183,,,,,18
2026-09-21 10:16:30.723,v2.1.2,WS_TICK_INTERVAL_AGG,,000500,,,,4.371,,,,,0.003,0.0,,0.418,0,839.837,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,24
2026-09-21 10:16:31.229,v2.1.2,WS_TICK_INTERVAL_AGG,,030530,,,,6.272,,,,,0.002,0.0,,0.313,0,0.0,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",338,,,,,67
2026-09-21 10:16:31.608,v2.1.2,WS_TICK_INTERVAL_AGG,,131970,,,,12.567,,,,,0.002,0.0,,0.497,0,55.914,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",169,,,,,41
2026-09-21 10:16:31.705,v2.1.2,WS_TICK_INTERVAL_AGG,,034020,,,,2.852,,,,,0.002,0.0,,0.367,0,131.616,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",338,,,,,52
2026-09-21 10:16:32.078,v2.1.2,WS_TICK_INTERVAL_AGG,,437730,,,,10.579,,,,,0.001,0.0,,0.168,0,206.41,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,552
2026-09-21 10:16:32.078,v2.1.2,WS_TICK_INTERVAL_AGG,,0161M0,,,,10.299,,,,,0.002,0.0,,0.254,1,209.39,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,213
2026-09-21 10:16:32.189,v2.1.2,WS_TICK_INTERVAL_AGG,,232140,,,,44.456,,,,,0.002,0.0,,11.503,0,305.23,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",507,,,,,138
2026-09-21 10:16:32.315,v2.1.2,WS_TICK_INTERVAL_AGG,,234340,,,,0.165,,,,,0.001,0.0,,0.127,0,393.659,,,,92,"{""PRE_HISTORY"": 5, ""CALM_FIRST_75_PROTECT"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 2, ""WIDE_HIGH_GAP_SHADOW"": 62, ""BASE"": 12, ""PRE_FAIL_PULLBACK_SHADOW"": 4}",0,,,,,6
